energy,transmission,reflection,T_plus_R
7.867782426778244,0.9810828481012704,0.018917151899627737,1.0000000000008982
7.908786610878662,0.9840789297275104,0.01592107027341734,1.0000000000009277
7.949790794979081,0.9867731818460592,0.013226818154723121,1.0000000000007823
7.990794979079499,0.9891777061164567,0.010822293884233083,1.00000000000069
8.031799163179917,0.9913047411425808,0.008695258857791656,1.0000000000003726
8.072803347280335,0.9931665968716419,0.006833403129387637,1.0000000000010296
8.113807531380754,0.9947755940782959,0.005224405922274339,1.0000000000005702
8.154811715481172,0.9961440090155568,0.003855990985280942,1.0000000000008378
8.195815899581591,0.9972840231845679,0.002715976816433516,1.0000000000010014
8.236820083682009,0.9982076781769225,0.001792321824077333,1.0000000000009999
8.277824267782426,0.998926835442261,0.001073164558323363,1.0000000000005844
8.318828451882846,0.999453140827354,0.0005468591727791246,1.0000000000001332
8.359832635983263,0.9997979936750532,0.00020200632543062,1.0000000000004838
8.400836820083683,0.9999725202564004,2.7479744426160742e-05,1.0000000000008265
8.4418410041841,0.9999875512922398,1.2448708407350335e-05,1.0000000000006473
8.48284518828452,0.9998536032973462,0.0001463967037536482,1.0000000000010998
8.523849372384937,0.9995808634717335,0.00041913652915160114,1.000000000000885
8.564853556485357,0.9991791778798119,0.0008208221211743171,1.0000000000009863
8.605857740585774,0.9986580426247869,0.0013419573754656269,1.0000000000002525
8.646861924686194,0.9980265977710734,0.00197340223004833,1.0000000000011218
8.687866108786611,0.9972936237250718,0.002706376275823377,1.0000000000008953
8.728870292887029,0.9964675398552473,0.003532460145227227,1.0000000000004745
8.769874476987448,0.9955564050801317,0.004443594920968239,1.0000000000010998
8.810878661087866,0.9945679202048453,0.005432079795566603,1.000000000000412
8.851882845188285,0.9935094318053894,0.006490568194988883,1.0000000000003784
8.892887029288703,0.9923879374294464,0.00761206257079177,1.0000000000002383
8.933891213389122,0.9912100919533368,0.008789908047486696,1.0000000000008236
8.97489539748954,0.9899822149025357,0.010017785098075879,1.0000000000006115
9.01589958158996,0.9887102985920394,0.011289701408947755,1.0000000000009872
9.056903765690377,0.9874000169269331,0.01259998307394424,1.0000000000008773
9.097907949790795,0.9860567347427199,0.013943265258006347,1.0000000000007263
9.138912133891214,0.9846855175589009,0.015314482441912377,1.0000000000008133
9.179916317991632,0.9832911416418193,0.01670885835847657,1.0000000000002958
9.220920502092051,0.9818781042846932,0.01812189571556254,1.0000000000002558
9.261924686192469,0.9804506342118355,0.01954936578866071,1.0000000000004963
9.302928870292888,0.9790127020410114,0.020987297959610324,1.0000000000006217
9.343933054393306,0.9775680307354979,0.022431969265129543,1.0000000000006275
9.384937238493725,0.976120105985906,0.023879894014162243,1.0000000000000684
9.425941422594143,0.9746721864839348,0.02532781351667657,1.0000000000006115
9.466945606694562,0.9732273140260564,0.026772685974349994,1.0000000000004063
9.50794979079498,0.9717883234386436,0.028211676561284853,0.9999999999999285
9.548953974895397,0.9703578522728517,0.02964214772712668,0.9999999999999784
9.589958158995817,0.9689383502566249,0.03106164974451334,1.0000000000011382
9.630962343096234,0.9675320884776843,0.032467911523189764,1.0000000000008742
9.671966527196654,0.9661411682984324,0.03385883170193976,1.0000000000003721
9.712970711297071,0.9647675299678626,0.03523247003261107,1.0000000000004736
9.75397489539749,0.9634129609394068,0.0365870390618223,1.000000000001229
9.794979079497908,0.9620791038820611,0.0379208961189854,1.0000000000010465
9.835983263598328,0.9607674643929911,0.039232535607627,1.0000000000006182
9.876987447698745,0.9594794183949249,0.040520581605806474,1.0000000000007314
9.917991631799163,0.9582162192285771,0.04178378077213485,1.0000000000007119
9.958995815899582,0.956979004448213,0.04302099555208533,1.0000000000002984
10.0,0.955768802315291,0.0442311976849302,1.0000000000002212
